transaction_id,date,product_id,machine_id,planned_units,units_produced,units_defective,planned_duration,actual_duration
10295,2025-06-25,P057,M059,243,223,13,567,542
10296,2025-01-09,P017,M054,883,873,7,220,199
10297,2025-08-13,P010,M037,322,292,16,269,306
10298,2025-05-09,P036,M056,115,103,4,468,532
10299,2025-03-12,P097,M071,892,772,23,323,435
10300,2025-08-27,P030,M032,832,725,21,144,185
10301,2025-03-01,P065,M057,178,168,11,399,376
10302,2025-08-09,P046,M010,309,304,10,249,326
10303,2025-10-28,P040,M018,397,394,5,465,588
10304,2025-09-11,P017,M060,433,415,10,428,579
10305,2025-08-13,P082,M027,267,237,6,221,202
10306,2025-02-01,P033,M001,915,794,5,296,403
10307,2025-05-15,P018,M038,131,116,8,382,384
10308,2025-01-19,P036,M066,997,894,7,338,432
10309,2025-06-25,P056,M055,969,854,26,82,89
10310,2025-03-21,P018,M038,186,184,7,538,555
10311,2025-07-06,P070,M047,375,324,20,285,297
10312,2025-12-15,P030,M001,275,266,17,298,292
10313,2025-01-21,P028,M033,719,709,9,107,110
10314,2025-07-23,P073,M050,269,268,12,337,374
10315,2025-07-09,P095,M017,669,577,45,261,315
10316,2025-08-16,P051,M073,831,810,64,263,273
10317,2025-07-07,P098,M036,647,629,11,196,256
10318,2025-09-28,P067,M056,898,799,34,112,129
10319,2025-04-28,P008,M053,639,557,6,201,268
10320,2025-07-14,P066,M020,396,354,16,572,666
10321,2025-07-16,P032,M043,658,650,37,545,492
10322,2025-04-06,P030,M073,811,801,29,281,348
10323,2025-07-04,P066,M003,103,92,0,212,278
10324,2025-04-08,P005,M068,734,681,43,63,61
10325,2025-06-27,P015,M028,207,206,6,424,400
10326,2025-04-21,P085,M056,734,683,18,268,337
10327,2025-09-05,P069,M066,621,602,37,494,635
10328,2025-07-19,P032,M017,876,814,46,592,642
10329,2025-08-25,P077,M058,273,270,2,330,308
10330,2025-12-21,P094,M005,112,109,7,340,310
10331,2025-03-02,P030,M073,759,647,30,363,346
10332,2025-01-28,P051,M044,892,762,12,146,134
10333,2025-09-28,P047,M070,897,812,39,236,312
10334,2025-09-19,P086,M055,392,342,16,535,564
10335,2025-12-16,P013,M069,101,90,5,118,158
10336,2025-08-05,P086,M008,508,458,34,294,397
10337,2025-01-17,P057,M019,716,671,25,258,248
10338,2025-05-14,P070,M049,700,599,46,467,447
10339,2025-04-05,P092,M012,184,162,11,397,498
10340,2025-04-06,P071,M003,166,158,9,373,343
10341,2025-11-26,P045,M055,490,481,3,85,97
10342,2025-02-14,P077,M056,675,618,7,282,367
10343,2025-07-16,P045,M053,900,767,29,347,441
10344,2025-12-22,P012,M048,415,388,30,71,84
10345,2025-11-05,P099,M021,396,362,6,312,356
10346,2025-11-30,P073,M004,168,162,1,149,150
10347,2025-06-27,P074,M031,228,197,12,284,277
10348,2025-10-12,P032,M073,783,731,4,456,414
10349,2025-07-30,P079,M073,166,165,3,532,507
10350,2025-05-17,P032,M048,988,857,58,207,288
10351,2025-02-07,P075,M052,570,560,42,229,291
10352,2025-11-20,P059,M046,581,510,19,240,240
10353,2025-07-14,P031,M031,401,371,13,291,368
10354,2025-01-05,P070,M040,464,402,9,284,261
10355,2025-12-15,P007,M059,397,356,2,136,164
10356,2025-06-30,P037,M018,443,429,23,569,700
10357,2025-10-14,P059,M072,299,293,16,592,761
10358,2025-08-04,P014,M034,412,387,15,227,233
10359,2025-11-10,P023,M014,753,704,45,233,255
10360,2025-05-18,P066,M038,134,125,4,246,330
10361,2025-12-17,P029,M059,432,371,11,189,208
10362,2025-05-31,P012,M022,764,725,12,83,103
10363,2025-12-29,P041,M002,780,715,29,329,342
10364,2025-12-27,P074,M031,988,861,27,293,397
10365,2025-01-25,P006,M061,622,610,8,546,750
10366,2025-11-03,P066,M053,894,867,28,279,263
10367,2025-06-03,P068,M002,617,610,4,520,669
10368,2025-09-21,P071,M025,979,887,68,318,444
10369,2025-05-05,P088,M018,599,516,21,239,305
10370,2025-04-23,P084,M058,992,916,28,249,315
10371,2025-06-28,P026,M063,372,321,3,263,356
10372,2025-04-25,P015,M046,398,374,27,335,328
10373,2025-05-16,P089,M010,314,296,3,439,593
10374,2025-01-24,P024,M019,448,408,8,537,644
10375,2025-04-09,P076,M052,474,464,22,570,593
10376,2025-07-17,P097,M043,147,141,1,297,349
10377,2025-04-16,P009,M045,487,445,34,432,434
10378,2025-02-02,P037,M002,912,811,32,462,643
10379,2025-08-25,P100,M001,173,172,8,574,563
10380,2025-10-06,P050,M026,189,170,2,103,113
10381,2025-02-20,P042,M029,308,295,11,401,507
10382,2025-06-13,P081,M050,906,775,17,150,196
10383,2025-10-28,P028,M064,557,495,38,526,588
10384,2025-09-17,P073,M011,789,681,12,489,673
10385,2025-10-08,P002,M001,371,334,13,233,242
10386,2025-06-11,P066,M066,592,568,37,144,182
10387,2025-09-19,P049,M056,313,296,12,125,154
10388,2025-11-15,P096,M024,730,627,48,191,195
10389,2025-02-12,P018,M029,115,101,6,586,804
10390,2025-07-26,P054,M012,474,472,27,502,637
10391,2025-11-21,P083,M012,479,462,30,172,235
10392,2025-04-25,P025,M036,493,440,7,363,429
10393,2025-08-07,P052,M066,144,129,9,148,206
10394,2025-03-07,P068,M034,653,642,4,546,597
10395,2025-01-02,P035,M071,465,443,31,85,113
10396,2025-07-29,P041,M040,202,179,13,172,186
10397,2025-08-23,P076,M044,530,458,29,522,684
10398,2025-03-14,P078,M007,736,729,21,334,357
10399,2025-10-07,P044,M047,787,721,9,165,193
10400,2025-06-05,P030,M004,784,749,7,497,616
10401,2025-03-20,P068,M013,251,235,11,575,803
10402,2025-03-27,P098,M058,438,415,13,229,209
10403,2025-10-02,P073,M020,843,765,15,330,366
10404,2025-07-10,P056,M048,262,231,18,516,647
10405,2025-05-31,P077,M054,926,865,45,480,590
10406,2025-09-15,P025,M056,450,390,8,507,609
10407,2025-02-20,P059,M047,852,820,46,417,472
10408,2025-02-22,P050,M019,684,630,41,432,453
10409,2025-11-16,P012,M040,297,260,10,78,95
10410,2025-10-28,P045,M001,342,305,6,539,549
10411,2025-06-30,P020,M052,295,251,10,107,137
10412,2025-05-21,P050,M015,804,726,17,72,74
10413,2025-04-22,P045,M013,718,681,47,402,460
10414,2025-06-06,P059,M060,707,614,11,215,236
10415,2025-03-14,P096,M063,684,650,45,115,107
10416,2025-03-29,P009,M065,651,646,7,570,545
10417,2025-07-22,P010,M003,785,747,19,118,107
10418,2025-09-05,P100,M031,167,158,9,101,97
10419,2025-10-28,P051,M012,206,177,1,393,526
10420,2025-02-12,P034,M027,126,112,1,159,194
10421,2025-05-06,P002,M034,391,337,13,490,621
10422,2025-06-30,P086,M063,713,650,24,322,302
10423,2025-11-27,P088,M038,149,130,3,300,272
10424,2025-04-24,P049,M010,869,780,36,550,762
10425,2025-04-18,P074,M033,776,697,25,263,280
10426,2025-12-30,P068,M047,481,422,12,203,281
10427,2025-01-25,P022,M072,609,557,37,350,349
10428,2025-11-17,P036,M012,270,258,18,462,429
10429,2025-02-23,P061,M043,854,744,31,465,622
10430,2025-06-12,P077,M044,431,392,3,405,383
10431,2025-12-24,P088,M022,468,441,5,151,181
10432,2025-09-15,P046,M052,672,623,19,188,201
10433,2025-10-14,P005,M005,102,93,6,463,460
10434,2025-05-25,P018,M004,497,429,14,81,110
10435,2025-05-15,P046,M017,261,242,16,348,432
10436,2025-02-01,P007,M061,504,475,6,401,433
10437,2025-04-02,P082,M025,120,117,4,164,150
10438,2025-03-27,P097,M054,468,417,20,271,348
10439,2025-05-08,P065,M039,662,624,31,367,480
10440,2025-07-18,P081,M024,756,702,47,173,202
10441,2025-07-06,P053,M042,544,469,23,446,478
10442,2025-08-01,P006,M039,845,733,33,568,774
10443,2025-02-11,P055,M057,840,764,54,500,484
10444,2025-11-30,P001,M009,143,139,9,563,579
10445,2025-11-14,P058,M061,733,704,35,529,625
10446,2025-06-18,P014,M037,462,436,17,166,153
10447,2025-04-11,P017,M057,674,616,22,412,467
10448,2025-04-17,P002,M027,446,437,24,506,491
10449,2025-07-27,P017,M039,261,235,14,483,555
10450,2025-01-02,P042,M065,195,186,6,432,564
10451,2025-03-27,P007,M028,720,716,54,513,690
10452,2025-08-05,P059,M045,318,303,19,349,396
10453,2025-07-26,P058,M035,477,418,21,87,106
10454,2025-09-08,P067,M017,987,885,4,373,472
10455,2025-03-18,P092,M043,454,386,30,600,575
10456,2025-11-20,P015,M032,981,850,50,72,75
10457,2025-11-21,P072,M032,415,394,7,78,101
10458,2025-12-18,P082,M037,845,768,46,87,115
10459,2025-07-07,P008,M052,869,841,12,511,528
10460,2025-10-30,P030,M013,887,772,13,545,531
10461,2025-03-29,P076,M046,633,573,13,597,653
10462,2025-05-13,P013,M072,974,936,22,543,630
10463,2025-07-21,P031,M067,631,549,14,439,601
10464,2025-02-06,P051,M058,314,303,2,328,356
10465,2025-05-21,P067,M045,968,941,25,89,104
10466,2025-03-01,P011,M041,886,801,37,500,491
10467,2025-03-31,P096,M040,125,110,2,163,176
10468,2025-03-10,P044,M034,767,749,39,544,643
10469,2025-09-12,P012,M035,689,650,37,102,100
10470,2025-08-24,P050,M042,652,608,48,399,379
10471,2025-04-22,P038,M054,355,332,12,133,167
10472,2025-06-16,P039,M064,138,126,6,428,557
10473,2025-08-04,P064,M056,212,184,2,536,530
10474,2025-08-18,P089,M044,259,225,13,586,721
10475,2025-07-17,P022,M044,642,570,19,546,759
10476,2025-06-11,P042,M064,799,779,58,220,296
10477,2025-04-16,P015,M011,565,500,28,331,449
10478,2025-11-29,P090,M048,747,667,24,254,299
10479,2025-06-06,P018,M009,269,266,12,289,270
10480,2025-07-10,P021,M068,572,506,14,160,159
10481,2025-12-13,P095,M071,893,763,22,574,630
10482,2025-01-12,P062,M044,427,402,11,115,127
10483,2025-01-01,P013,M048,208,195,8,512,689
10484,2025-01-29,P074,M004,111,107,3,578,555
10485,2025-07-13,P013,M009,899,811,50,294,334
10486,2025-04-10,P008,M025,130,119,6,512,576
10487,2025-07-13,P027,M008,141,120,2,431,583
10488,2025-05-05,P043,M073,619,599,10,182,191
10489,2025-07-29,P080,M011,469,436,7,221,224
10490,2025-06-13,P024,M040,776,685,28,241,219
10491,2025-12-17,P047,M049,899,887,20,474,649
10492,2025-09-13,P071,M066,972,886,23,124,155
10493,2025-04-06,P081,M046,256,237,7,138,162
10494,2025-04-06,P034,M029,554,545,7,496,616
10495,2025-08-19,P057,M014,502,479,36,421,400
10496,2025-01-15,P051,M038,965,958,72,451,613
10497,2025-02-24,P042,M072,907,902,7,167,171
10498,2025-03-14,P030,M025,203,181,8,289,337
10499,2025-09-27,P036,M024,734,692,30,318,315
10500,2025-03-03,P086,M043,154,141,5,596,703
10501,2025-05-09,P039,M015,901,846,39,332,422
10502,2025-12-04,P067,M063,462,421,18,484,676
10503,2025-09-03,P058,M066,114,103,1,534,517
10504,2025-08-10,P080,M046,405,404,13,380,517
10505,2025-03-28,P009,M069,330,284,8,372,486
10506,2025-12-24,P019,M028,913,845,4,435,515
10507,2025-02-15,P031,M009,160,138,10,351,355
10508,2025-10-23,P044,M067,885,822,56,449,565
10509,2025-05-04,P001,M007,765,748,29,450,533
10510,2025-08-28,P009,M052,937,931,19,345,448
10511,2025-08-08,P059,M055,232,231,6,145,161
10512,2025-05-21,P046,M063,482,470,29,132,126
10513,2025-02-16,P050,M064,865,796,48,191,241
10514,2025-02-28,P002,M026,563,554,28,159,175
10515,2025-12-12,P009,M068,156,152,6,203,270
10516,2025-06-04,P040,M021,678,639,44,316,391
10517,2025-03-16,P035,M015,594,541,6,474,587
10518,2025-06-04,P057,M025,177,151,10,183,188
10519,2025-09-20,P056,M010,628,616,36,98,107
10520,2025-02-27,P075,M072,621,555,34,234,219
10521,2025-09-10,P066,M071,137,119,1,463,463
10522,2025-07-28,P038,M007,466,445,31,223,208
10523,2025-11-22,P005,M057,987,977,12,344,334
10524,2025-08-08,P080,M067,824,799,47,377,443
10525,2025-05-16,P058,M015,725,667,21,99,109
10526,2025-12-24,P081,M041,908,773,22,420,397
10527,2025-04-22,P017,M047,713,706,18,307,405
10528,2025-02-13,P078,M026,887,886,60,304,301
10529,2025-03-03,P069,M025,166,143,8,263,238
10530,2025-01-19,P034,M073,819,775,8,308,340
10531,2025-11-23,P007,M056,617,568,30,223,202
10532,2025-04-10,P055,M002,529,505,28,466,583
10533,2025-04-15,P014,M035,498,486,7,415,388
10534,2025-04-15,P071,M045,965,868,52,382,435
10535,2025-01-10,P026,M072,885,792,43,221,261
10536,2025-01-21,P034,M039,892,807,42,545,561
10537,2025-12-31,P073,M048,344,300,17,390,484
10538,2025-11-20,P054,M020,470,420,7,156,157
10539,2025-02-04,P033,M029,800,738,29,386,427
10540,2025-11-24,P022,M068,400,390,22,110,151
10541,2025-02-18,P078,M006,650,609,11,463,610
10542,2025-12-11,P025,M048,793,782,34,505,575
10543,2025-08-29,P059,M039,317,302,16,238,242
10544,2025-12-05,P058,M059,802,696,35,512,665
10545,2025-04-22,P048,M061,100,91,6,243,338
10546,2025-04-24,P077,M031,270,263,12,290,302
10547,2025-09-24,P009,M007,629,577,19,462,563
10548,2025-02-21,P013,M036,280,254,16,236,319
10549,2025-01-21,P063,M002,987,949,21,381,462
10550,2025-09-05,P040,M018,196,191,4,355,478
10551,2025-04-29,P092,M071,293,252,2,317,347
10552,2025-02-12,P081,M002,135,121,5,84,81
10553,2025-02-25,P056,M061,885,796,14,208,226
10554,2025-06-10,P093,M013,449,402,13,549,616
10555,2025-10-23,P007,M037,992,955,57,300,375
10556,2025-11-03,P027,M024,335,297,16,114,106
10557,2025-10-24,P065,M061,153,147,10,206,240
10558,2025-04-14,P025,M002,478,429,21,400,408
10559,2025-05-18,P082,M055,405,393,24,422,515
10560,2025-11-03,P056,M030,210,185,5,331,381
10561,2025-12-13,P009,M015,298,261,8,361,470
10562,2025-05-22,P046,M050,921,795,31,233,267
10563,2025-04-30,P076,M050,896,784,4,232,312
10564,2025-07-24,P099,M033,760,704,31,126,125
10565,2025-09-07,P053,M069,728,624,22,91,90
10566,2025-10-04,P041,M053,379,351,27,591,555
10567,2025-01-05,P090,M007,657,590,33,525,677
10568,2025-03-06,P068,M057,517,492,22,414,453
10569,2025-06-12,P086,M042,821,783,18,337,408
10570,2025-03-14,P008,M041,762,722,11,422,512
10571,2025-10-18,P066,M055,130,118,2,220,250
10572,2025-10-28,P015,M050,475,466,24,97,111
10573,2025-12-19,P044,M033,794,750,54,523,476
10574,2025-03-15,P010,M023,622,537,10,494,670
10575,2025-07-12,P068,M050,878,870,24,460,631
10576,2025-12-21,P046,M007,229,203,11,395,511
10577,2025-01-07,P085,M042,731,639,28,164,151
10578,2025-12-03,P056,M068,829,706,35,275,346
10579,2025-04-02,P092,M064,337,309,16,254,285
10580,2025-04-06,P038,M047,792,678,15,73,75
10581,2025-07-04,P071,M007,176,156,7,63,65
10582,2025-06-02,P044,M002,885,803,29,67,67
10583,2025-08-06,P091,M004,494,460,24,448,482
10584,2025-02-27,P023,M063,406,374,18,437,526
10585,2025-10-10,P099,M039,648,588,13,311,353
10586,2025-12-04,P063,M035,835,819,19,578,605
10587,2025-08-03,P081,M018,565,536,13,120,132
10588,2025-08-09,P070,M013,598,581,12,249,344
10589,2025-11-13,P081,M005,171,151,7,88,97
10590,2025-04-04,P068,M023,500,499,21,432,600
10591,2025-02-18,P037,M019,865,834,32,458,432
10592,2025-07-06,P007,M005,757,733,12,395,414
10593,2025-03-09,P097,M071,117,101,8,454,479
10594,2025-11-27,P073,M050,357,343,2,473,472
10595,2025-09-07,P027,M052,781,734,13,420,488
10596,2025-06-09,P020,M012,700,658,14,386,351
10597,2025-08-09,P016,M062,171,163,3,224,273
10598,2025-03-22,P032,M026,493,463,4,352,368
10599,2025-01-11,P094,M070,349,343,2,532,678
10600,2025-12-08,P047,M048,858,772,17,130,157
10601,2025-06-09,P036,M038,521,488,37,586,565
10602,2025-02-01,P020,M048,717,668,16,453,484
10603,2025-05-15,P083,M050,234,231,3,585,604
10604,2025-07-06,P097,M054,156,151,3,247,321
10605,2025-09-12,P048,M062,678,647,8,525,688
10606,2025-04-01,P042,M019,842,794,31,317,292
10607,2025-09-23,P025,M052,517,509,28,459,497
10608,2025-06-29,P005,M010,684,596,43,279,376
10609,2025-01-06,P055,M022,663,613,42,538,549
10610,2025-04-07,P087,M055,241,237,7,394,479
10611,2025-04-12,P060,M021,942,885,12,454,427
10612,2025-09-11,P055,M062,281,249,6,192,194
10613,2025-10-24,P096,M008,403,357,15,570,719
10614,2025-07-19,P020,M007,587,580,33,190,255
10615,2025-04-03,P014,M031,968,946,6,168,198
10616,2025-11-21,P008,M056,437,411,5,153,199
10617,2025-04-16,P018,M001,665,620,6,509,687
10618,2025-12-01,P036,M023,232,217,6,373,346
10619,2025-02-27,P097,M027,150,149,1,384,510
10620,2025-10-04,P028,M043,291,270,12,380,431
10621,2025-01-09,P089,M052,947,863,63,441,439
10622,2025-05-13,P079,M049,759,685,33,167,217
10623,2025-12-25,P059,M073,615,607,35,414,427
10624,2025-10-11,P059,M031,236,207,15,170,215
10625,2025-05-13,P030,M026,766,655,41,506,500
10626,2025-01-26,P015,M016,797,749,32,60,76
10627,2025-08-21,P002,M045,752,729,25,247,307
10628,2025-02-11,P014,M014,849,807,51,429,530
10629,2025-04-16,P033,M017,899,885,61,315,335
10630,2025-05-06,P008,M046,596,555,13,128,116
10631,2025-11-04,P007,M025,189,170,9,305,426
10632,2025-12-10,P023,M036,640,605,22,401,542
10633,2025-09-28,P056,M005,858,854,44,236,236
10634,2025-09-11,P097,M005,457,411,27,457,466
10635,2025-07-18,P025,M051,158,154,5,176,174
10636,2025-09-12,P005,M048,950,844,65,240,307
10637,2025-07-29,P094,M018,837,728,46,239,229
10638,2025-03-15,P014,M036,383,359,11,251,336
10639,2025-02-24,P015,M026,826,774,44,372,460
10640,2025-02-02,P047,M008,692,637,33,134,122
10641,2025-03-11,P067,M059,492,428,18,445,589
10642,2025-07-30,P012,M016,741,669,51,325,360
10643,2025-07-13,P012,M049,181,175,9,503,488
10644,2025-09-25,P099,M037,806,791,40,204,262
10645,2025-07-15,P078,M073,233,210,9,233,315
10646,2025-05-13,P014,M008,801,775,39,358,350
10647,2025-05-01,P046,M048,184,158,2,327,414
10648,2025-01-09,P064,M070,341,328,2,107,114
10649,2025-06-22,P075,M055,479,409,3,481,439
10650,2025-08-24,P051,M011,420,403,16,231,277
10651,2025-07-28,P005,M034,537,463,34,131,180
10652,2025-04-08,P024,M009,588,561,43,283,355
10653,2025-04-07,P036,M016,676,605,9,102,128
10654,2025-06-03,P015,M046,169,167,1,115,128
10655,2025-08-19,P098,M025,401,391,19,391,517
10656,2025-01-22,P025,M004,372,359,5,137,126
10657,2025-01-02,P032,M022,317,313,3,249,343
10658,2025-02-17,P012,M065,882,878,25,454,573
10659,2025-12-10,P036,M023,950,868,13,452,595
10660,2025-03-03,P010,M027,756,707,29,202,218
10661,2025-11-20,P097,M030,967,855,66,459,477
10662,2025-03-10,P009,M064,194,175,2,547,571
10663,2025-04-09,P062,M036,400,366,4,231,247
10664,2025-01-29,P035,M064,928,853,20,221,280
10665,2025-10-10,P064,M066,537,484,9,169,231
10666,2025-04-27,P100,M021,998,921,64,288,358
10667,2025-04-01,P098,M064,776,701,16,515,617
10668,2025-12-16,P070,M046,101,88,1,491,537
10669,2025-07-09,P007,M055,854,728,27,518,557
10670,2025-12-23,P095,M059,868,825,31,319,421
10671,2025-09-27,P024,M026,219,194,1,479,455
10672,2025-03-08,P058,M046,631,612,28,90,89
10673,2025-10-21,P092,M063,523,488,22,78,71
10674,2025-04-24,P073,M019,401,375,26,300,293
10675,2025-05-16,P031,M017,820,724,12,198,262
10676,2025-10-20,P046,M053,384,341,4,68,76
10677,2025-12-03,P067,M018,955,873,14,258,323
10678,2025-02-05,P041,M055,441,388,30,187,209
10679,2025-08-17,P010,M040,402,346,10,410,571
10680,2025-03-18,P097,M053,776,742,53,141,144
10681,2025-05-31,P045,M043,287,276,5,308,385
10682,2025-12-15,P032,M031,986,955,61,137,137
10683,2025-04-12,P083,M040,925,786,9,253,287
10684,2025-06-23,P023,M072,918,897,38,542,549
10685,2025-08-28,P023,M043,609,561,35,414,515
10686,2025-06-05,P080,M027,378,357,24,517,656
10687,2025-05-09,P030,M003,265,240,12,533,609
10688,2025-03-24,P012,M016,677,670,26,484,507
10689,2025-03-30,P036,M034,433,432,7,441,428
10690,2025-05-05,P064,M028,522,503,4,575,651
10691,2025-03-12,P002,M004,953,941,45,483,600
10692,2025-03-04,P094,M055,382,334,6,390,351
10693,2025-11-13,P012,M051,449,385,25,212,254
10694,2025-06-05,P053,M038,520,449,8,351,470
10695,2025-03-26,P097,M028,892,781,14,95,88
10696,2025-02-05,P003,M016,549,477,20,448,443
10697,2025-05-08,P098,M024,824,745,18,117,148
10698,2025-03-05,P083,M027,223,203,15,106,109
10699,2025-04-05,P010,M052,975,851,57,287,311
10700,2025-01-10,P070,M003,498,486,12,111,154
10701,2025-08-24,P085,M011,493,441,25,508,623
10702,2025-07-25,P073,M005,243,215,3,265,325
10703,2025-08-22,P082,M071,517,463,27,561,518
10704,2025-07-03,P003,M062,317,301,6,86,101
10705,2025-11-28,P052,M066,983,919,27,237,329
10706,2025-10-16,P063,M032,229,224,6,344,329
10707,2025-01-13,P021,M048,184,176,1,91,126
10708,2025-01-25,P025,M058,717,650,22,210,262
10709,2025-02-02,P049,M067,327,300,22,300,415
10710,2025-10-19,P045,M039,732,665,24,167,151
10711,2025-01-17,P015,M013,967,920,47,102,120
10712,2025-02-28,P083,M041,413,366,11,138,176
10713,2025-01-09,P015,M040,435,416,10,176,200
10714,2025-04-28,P020,M022,475,413,30,476,467
10715,2025-04-13,P044,M014,617,547,34,600,637
10716,2025-03-28,P072,M016,629,617,7,513,683
10717,2025-10-09,P082,M042,727,619,32,493,475
10718,2025-05-17,P081,M028,238,225,4,426,470
10719,2025-09-02,P065,M069,886,869,44,191,197
10720,2025-09-07,P059,M032,199,183,10,481,670
10721,2025-09-29,P069,M047,263,260,12,91,119
10722,2025-07-19,P008,M028,360,357,12,176,162
10723,2025-10-15,P019,M006,164,152,6,164,191
10724,2025-11-27,P013,M012,306,262,6,271,343
10725,2025-07-31,P069,M025,997,962,61,394,460
10726,2025-05-10,P045,M067,952,933,23,344,384
10727,2025-08-22,P082,M001,308,278,4,383,521
10728,2025-05-03,P053,M038,441,413,21,579,799
10729,2025-08-23,P095,M069,385,362,3,517,601
10730,2025-11-01,P036,M031,945,908,70,66,81
10731,2025-10-08,P004,M016,413,355,15,387,445
10732,2025-08-18,P028,M036,916,900,24,525,711
10733,2025-09-21,P094,M055,318,276,4,222,272
10734,2025-05-21,P038,M042,268,254,13,99,138
10735,2025-12-26,P095,M033,909,898,4,471,604
10736,2025-07-25,P019,M043,297,282,7,554,556
10737,2025-07-03,P023,M058,928,836,6,335,444
10738,2025-07-29,P094,M042,139,133,0,188,236
10739,2025-08-28,P099,M069,292,253,6,224,225
10740,2025-11-27,P054,M064,103,100,1,114,140
10741,2025-07-24,P073,M019,390,387,19,228,222
10742,2025-08-18,P070,M016,238,229,4,183,194
10743,2025-04-02,P042,M039,205,201,9,331,373
10744,2025-11-07,P052,M008,781,713,22,396,432
10745,2025-03-19,P021,M062,400,340,3,272,325
10746,2025-07-16,P001,M072,570,530,9,60,65
10747,2025-02-05,P057,M050,380,352,14,494,689
10748,2025-07-04,P071,M039,809,734,21,187,197
10749,2025-01-11,P047,M025,170,163,6,80,100
10750,2025-08-07,P054,M054,165,141,5,456,422
10751,2025-10-28,P088,M021,851,839,39,571,642
